CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,Sector,Industry,ConversionFactor,SwitchCfDate,PreSwitchCf,LastVolume,Type,ChildExchange,Currency
87935,AGQ,"Proshares Ultra Silver",NYSE,1,2008-12-04,2015-09-17,,,2,,,382600,Exchange-Traded Fund,NYSE ARCA,USD
87936,ZSL,"Proshares Ultrashort Silver",NYSE,1,2008-12-03,2015-09-17,,,2,,,28400,Exchange-Traded Fund,NYSE ARCA,USD
87937,UGL,"Proshares Ultra Gold",NYSE,1,2008-12-03,2015-09-17,,,2,,,33100,Exchange-Traded Fund,NYSE ARCA,USD
87938,GLL,"Proshares Ultrashort Gold",NYSE,1,2008-12-03,2015-09-17,,,2,,,20800,Exchange-Traded Fund,NYSE ARCA,USD
87943,RTR,"Revenueshares ADR Fund",NYSE,1,2008-12-09,2015-09-17,,,2,,,1400,Exchange-Traded Fund,NYSE ARCA,USD
87946,YCL,"Proshares Ultra Yen",NYSE,1,2008-12-09,2015-09-17,,,2,,,8800,Exchange-Traded Fund,NYSE ARCA,USD
87947,CMD,"Proshares Ul Ecl",NYSE,1,2008-11-25,2015-09-17,,,2,,,800,Exchange-Traded Fund,NYSE ARCA,USD
87948,SCO,"Proshares Ul Ecl",NYSE,1,2008-11-25,2015-09-17,,,2,,,784000,Exchange-Traded Fund,NYSE ARCA,USD
87954,UCD,"Proshares Ul Ecl",NYSE,1,2008-11-25,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
87955,UCO,"Proshares Ul Ecl",NYSE,1,2008-11-25,2015-09-17,,,2,,,8649900,Exchange-Traded Fund,NYSE ARCA,USD
87975,EUO,"Proshares Ultrashort Euro",NYSE,1,2008-11-25,2015-09-17,,,2,,,1114100,Exchange-Traded Fund,NYSE ARCA,USD
87977,PSR,"Powershares Active U.S Real Estate Fund",NYSE,1,2008-11-21,2015-09-17,,,2,,,500,Exchange-Traded Fund,NYSE ARCA,USD
87987,TZE,"Ishares S&P Target Date 2015 Index Fund",NYSE,0,2008-11-13,2014-10-14,,,2,,,,Exchange-Traded Fund,,USD
87988,TZO,"Ishares S&P Target Date 2035 Index Fund",NYSE,0,2008-11-13,2014-10-14,,,2,,,,Exchange-Traded Fund,,USD
87989,ULE,"Proshares Ultra Euro",NYSE,1,2008-11-25,2015-09-17,,,2,,,42200,Exchange-Traded Fund,NYSE ARCA,USD
87990,YCS,"Proshares Ultrashort Yen",NYSE,1,2008-11-25,2015-09-17,,,2,,,52500,Exchange-Traded Fund,NYSE ARCA,USD
88096,AOA,"Ishares Core Agg",NYSE,1,2008-11-11,2015-09-17,,,2,,,59000,Exchange-Traded Fund,NYSE ARCA,USD
88098,DPK,"Developed Markets Bear 3X Shares",NYSE,1,2008-12-17,2015-09-17,,,2,,,17400,Exchange-Traded Fund,NYSE ARCA,USD
88099,DZK,"Developed Markets Bull 3X Shares",NYSE,1,2008-12-17,2015-09-17,,,2,,,20500,Exchange-Traded Fund,NYSE ARCA,USD
88100,EDC,"Emerging Markets Bull 3X Shares",NYSE,1,2008-12-30,2015-09-17,,,2,,,4557200,Exchange-Traded Fund,NYSE ARCA,USD
88101,EDZ,"Emerging Markets Bear 3X Shares",NYSE,1,2008-12-30,2015-09-17,,,2,,,2269000,Exchange-Traded Fund,NYSE ARCA,USD
88104,TECL,"Dxn Dly Tc Bul3x",NYSE,1,2008-12-30,2015-09-17,,,2,,,240100,Exchange-Traded Fund,NYSE ARCA,USD
88105,TECS,"Dxn Dly Tc Br3x",NYSE,1,2008-12-30,2015-09-17,,,2,,,90700,Exchange-Traded Fund,NYSE ARCA,USD
88223,TZV,"Ishares S&P Target Date 2040 Index Fund",NYSE,0,2009-01-05,2014-10-14,,,2,,,,Exchange-Traded Fund,,USD
88431,MIDU,"Dxn Dl Mc Bul3x",NYSE,1,2009-01-08,2015-09-17,,,2,,,79600,Exchange-Traded Fund,NYSE ARCA,USD
88432,MIDZ,"Dxn Dl Mc Br 3X",NYSE,1,2009-01-09,2015-09-17,,,2,,,19700,Exchange-Traded Fund,NYSE ARCA,USD
88470,CGR,"Ishares Global Real Estate Index ETF",TSX,1,2009-01-28,2015-09-17,,,2,,,3700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
88472,HJU,"Horizons Btpr MSCI Emggmkts Bull Pls ETF",TSX,0,2009-01-28,2015-03-10,,,2,,,,Exchange-Traded Fund,Toronto Stock Exchange,CAD
88473,CIF,"Ishares Global Infrastructure Index ETF",TSX,1,2009-01-28,2015-09-17,,,2,,,3800,Exchange-Traded Fund,Toronto Stock Exchange,CAD
88475,XGC,"Ishares Global Completion Port Builder",TSX,1,2009-01-28,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
88476,XGR,"Ishares Growth Core Port Builder Fund",TSX,1,2009-01-28,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
88477,XAL,"Ishares Alternativ Completion Port Build",TSX,1,2009-01-28,2015-09-17,,,2,,,100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
88478,XCR,"Ishares Conservative Core Port Builder",TSX,1,2009-01-28,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
88525,IGOV,"Ishares S&P/Citi Intl Treasury Fund",OTC,1,2009-01-30,2015-09-17,,,2,,,75500,Exchange-Traded Fund,Nasdaq Global Market,USD
88526,TZL,"Ishares S&P Target Date 2030 Index Fund",NYSE,0,2009-01-29,2014-10-14,,,2,,,,Exchange-Traded Fund,,USD
88527,BWZ,"SPDR Brclys Cap Shrt Trm Intl Trsry Bond",NYSE,1,2009-01-30,2015-09-17,,,2,,,9100,Exchange-Traded Fund,NYSE ARCA,USD
88528,FAA,"Guggenheim Airline ETF",NYSE,0,2009-01-30,2013-07-03,,,2,,,,Exchange-Traded Fund,,USD
88529,TZD,"Ishares S&P Target Date 2010 Index Fund",NYSE,0,2009-01-28,2014-10-14,,,2,,,,Exchange-Traded Fund,,USD
88530,RWV,"Revenueshares Navellier Overall A-100 Fd",NYSE,1,2009-01-30,2015-09-17,,,2,,,200,Exchange-Traded Fund,NYSE ARCA,USD
88531,MBG,"SPDR Barclays Mortgage Backed Bond",NYSE,1,2009-01-30,2015-09-17,,,2,,,4100,Exchange-Traded Fund,NYSE ARCA,USD
88590,HYD,"Market Vectors High Yield Municipal Indx",NYSE,1,2009-02-05,2015-09-17,,,2,,,624600,Exchange-Traded Fund,NYSE ARCA,USD
88591,PRB,"Market Vectors Pre-Refunded Municipal In",NYSE,1,2009-02-03,2015-09-17,,,2,,,500,Exchange-Traded Fund,NYSE ARCA,USD
88592,IDX,"MARKET VECTORS INDON",NYSE,1,2009-01-20,2015-09-17,,,2,,,277700,Exchange-Traded Fund,NYSE ARCA,USD
88920,GXG,"Global X Msc Ecl",NYSE,1,2009-02-09,2015-09-17,,,2,,,100400,Exchange-Traded Fund,NYSE ARCA,USD
88945,ITR,"SPDR Barclays Intermediat Trm Crprt Bnd",NYSE,1,2009-02-20,2015-09-17,,,2,,,80900,Exchange-Traded Fund,NYSE ARCA,USD
88948,VXZ,"BARCLAYS Bk Plcipths&P500 VIX Md-Trmftrs",NYSE,1,2009-02-20,2015-09-17,,,2,,,1587000,Exchange-Traded Fund,NYSE ARCA,USD
88949,ISHG,"Ishares S&P/Citigroup 1-3 Year Internati",OTC,1,2009-01-28,2015-09-17,,,2,,,15900,Exchange-Traded Fund,Nasdaq Global Market,USD
88950,VXX,"Bcl Ipts&P500 St",NYSE,1,2009-01-30,2015-09-17,,,2,,,125180600,Exchange-Traded Fund,NYSE ARCA,USD
89063,LWC,"SPDR Barclay Cap Long Term Credit Bond",NYSE,1,2009-03-11,2015-09-17,,,2,,,134300,Exchange-Traded Fund,NYSE ARCA,USD
89064,QAI,"IQ Hedge Mutli-Strategy Tracker ETF",NYSE,1,2009-03-25,2015-09-17,,,2,,,83800,Exchange-Traded Fund,NYSE ARCA,USD
89153,VSS,"Vanguard FTSE All-World Ex-US Small-Cap",NYSE,1,2009-04-06,2015-09-17,,,2,,,107400,Exchange-Traded Fund,NYSE ARCA,USD
89154,CWB,"SPDR Barclays Capital Convertible Bond E",NYSE,1,2009-04-16,2015-09-17,,,2,,,819800,Exchange-Traded Fund,NYSE ARCA,USD
89155,TYD,"Dx 7-10Yr Trbl3x",NYSE,1,2009-04-16,2015-09-17,,,2,,,1700,Exchange-Traded Fund,NYSE ARCA,USD
89156,TMF,"Dxn 20+Yr Trbl3x",NYSE,1,2009-04-16,2015-09-17,,,2,,,266900,Exchange-Traded Fund,NYSE ARCA,USD
89157,TYO,"Dx 7-10Yr Trbr3x",NYSE,1,2009-04-16,2015-09-17,,,2,,,26200,Exchange-Traded Fund,NYSE ARCA,USD
89158,TMV,"Dxn 20+Yr Trbr3x",NYSE,1,2009-04-16,2015-09-17,,,2,,,2417300,Exchange-Traded Fund,NYSE ARCA,USD
89305,BRF,"Market Vector Brazil Small Cap",NYSE,1,2009-05-14,2015-09-17,,,2,,,32000,Exchange-Traded Fund,NYSE ARCA,USD
89381,AMJ,"JP Morgan Alerian MLP ETN",NYSE,1,2009-06-02,2015-09-17,,,2,,,2224300,Exchange-Traded Fund,NYSE ARCA,USD
89382,GVT,"Columbia Concen",NYSE,1,2009-05-04,2015-09-17,,,2,,,3600,Exchange-Traded Fund,NYSE ARCA,USD
89383,CEW,"Wdmtr Emg Cur St",NYSE,1,2009-06-02,2015-09-17,,,2,,,6500,Exchange-Traded Fund,NYSE ARCA,USD
89386,KME,"SPDR S&P Mortgage Finance ETF",NYSE,0,2009-06-02,2015-03-18,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
89390,TUZ,"PIMCO ETF 1-3YR US TRESURY IDX",NYSE,1,2009-06-02,2015-09-17,,,2,,,9800,Exchange-Traded Fund,NYSE ARCA,USD
89506,DRU,"Dominion Resources Inc",NYSE,0,2009-06-22,2014-10-14,,,2,,,,Exchange-Traded Fund,,USD
89534,MCRO,"IQ Hedge Macro Tracker ETF",OTC,1,2009-06-09,2015-09-17,,,2,,,900,Exchange-Traded Fund,NYSE ARCA,USD
89535,EMIF,"Ishares S&P Emerging Markets Infrastruct",OTC,1,2009-06-19,2015-09-17,,,2,,,3200,Exchange-Traded Fund,Nasdaq Global Market,USD
89536,UPRO,"Proshares Ultrapro S&P 500",OTC,1,2009-06-25,2015-09-17,,,2,,,6364400,Exchange-Traded Fund,NYSE ARCA,USD
89537,SPXU,"Proshares Ultrapro Short S&P 500",OTC,1,2009-06-25,2015-09-17,,,2,,,9419000,Exchange-Traded Fund,NYSE ARCA,USD
89538,QABA,"First Trust NASDAQ ABA Community Bank In",OTC,1,2009-07-01,2015-09-17,,,2,,,7400,Exchange-Traded Fund,Nasdaq Global Market,USD
89539,EFO,"Proshares Ultra MSCI EAFE",NYSE,1,2009-06-04,2015-09-17,,,2,,,500,Exchange-Traded Fund,NYSE ARCA,USD
89540,EET,"Proshares Ultra MSCI Emerging Markets",NYSE,1,2009-06-04,2015-09-17,,,2,,,9400,Exchange-Traded Fund,NYSE ARCA,USD
89541,XPP,"Ps Ul Ftse Ch25",NYSE,1,2009-06-04,2015-09-17,,,2,,,43300,Exchange-Traded Fund,NYSE ARCA,USD
89542,EZJ,"Proshares Ultra MSCI Japan",NYSE,1,2009-06-05,2015-09-17,,,2,,,2800,Exchange-Traded Fund,NYSE ARCA,USD
89543,EPV,"Pros Ultsht Ftse",NYSE,1,2009-06-19,2015-09-17,,,2,,,34800,Exchange-Traded Fund,NYSE ARCA,USD
89544,JPX,"Proshares Ultrshrt MSCI Pacific Ex-Jpn",NYSE,1,2009-06-23,2015-09-17,,,2,,,1100,Exchange-Traded Fund,NYSE ARCA,USD
89545,BZQ,"Prshr Ultrshr Cp",NYSE,1,2009-06-19,2015-09-17,,,2,,,32100,Exchange-Traded Fund,NYSE ARCA,USD
89546,SMK,"PS Ultrshr Mx Cp",NYSE,1,2009-06-18,2015-09-17,,,2,,,300,Exchange-Traded Fund,NYSE ARCA,USD
89547,EPU,"Ishares MSCI All Peru Capped Index Fund",NYSE,1,2009-06-22,2015-09-17,,,2,,,46500,Exchange-Traded Fund,NYSE ARCA,USD
89767,DRN,"Direxion Daily Real Estate Bull 3X Share",NYSE,1,2009-07-16,2015-09-17,,,2,,,289100,Exchange-Traded Fund,NYSE ARCA,USD
89768,DRV,"Direxion Daily Real Estate Bull 3X Share",NYSE,1,2009-07-16,2015-09-17,,,2,,,180200,Exchange-Traded Fund,NYSE ARCA,USD
89920,TWQ,"Proshares Ultrashort Russell 3000",NYSE,0,2009-07-02,2015-01-08,,,2,,,,Exchange-Traded Fund,,USD
89921,UWC,"Proshares Ultra Russell 3000",NYSE,0,2009-07-02,2015-01-08,,,2,,,,Exchange-Traded Fund,,USD
89922,CSM,"Prshr Lrg Cap Cr",NYSE,1,2009-07-14,2015-09-17,,,2,,,95600,Exchange-Traded Fund,NYSE ARCA,USD
89924,SIVR,"ETFS Silver Trust",NYSE,1,2009-07-24,2015-09-17,,,2,,,69500,Exchange-Traded Fund,NYSE ARCA,USD
89925,VNM,"Market Vectors Vietnam",NYSE,1,2009-08-14,2015-09-17,,,2,,,324200,Exchange-Traded Fund,NYSE ARCA,USD
89926,GXF,"Global X FTSE Nordic 30",NYSE,1,2009-08-19,2015-09-17,,,2,,,3300,Exchange-Traded Fund,NYSE ARCA,USD
89927,TBF,"Proshares Short 20+ Year Treasury",NYSE,1,2009-08-20,2015-09-17,,,2,,,951400,Exchange-Traded Fund,NYSE ARCA,USD
89928,STPZ,"PIMCO 1-5 Year US TIPS Index Fund",NYSE,1,2009-08-21,2015-09-17,,,2,,,44600,Exchange-Traded Fund,NYSE ARCA,USD
89941,EQL,"ALPS ETF",NYSE,1,2009-07-07,2015-09-17,,,2,,,7800,Exchange-Traded Fund,NYSE ARCA,USD
90023,SGOL,"ETFS GOLD TRUST",NYSE,1,2009-09-09,2015-09-17,,,2,,,27000,Exchange-Traded Fund,NYSE ARCA,USD
90024,LTPZ,"PIMCO 15+ Yr. US TIPS Index Fund",NYSE,1,2009-09-08,2015-09-17,,,2,,,1500,Exchange-Traded Fund,NYSE ARCA,USD
90025,TIPZ,"PIMCO Broad US TIPS Index Fund",NYSE,1,2009-09-09,2015-09-17,,,2,,,1100,Exchange-Traded Fund,NYSE ARCA,USD
90229,DENT,"Dent Tactical ETF",NYSE,0,2009-09-16,2012-08-08,,,2,,,,Exchange-Traded Fund,,USD
90230,ESR,"Ishrs MSCI Emrgng Mrkts Estrn Erpindxfnd",NYSE,0,2009-10-02,2015-08-21,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
90235,CRBQ,"Jefferies TRJ CRB Glbl Cmmdty Eqty Idxfd",NYSE,1,2009-09-21,2015-09-17,,,2,,,1400,Exchange-Traded Fund,NYSE ARCA,USD
90236,TENZ,"PIMCO 7-15 Year US Treasury Idx Fund",NYSE,1,2009-09-17,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
90237,RFF,"RP Financials ETF",NYSE,0,2009-10-02,2011-04-21,,,2,,,,Exchange-Traded Fund,,USD
90238,RWG,"Columbia Lrg-Cap",NYSE,1,2009-10-02,2015-09-17,,,2,,,1000,Exchange-Traded Fund,NYSE ARCA,USD
90239,RPX,"Columbia Lar Etf",NYSE,1,2009-10-02,2015-09-17,,,2,,,400,Exchange-Traded Fund,NYSE ARCA,USD
90240,RPQ,"RP Technology ETF",NYSE,0,2009-10-02,2011-04-21,,,2,,,,Exchange-Traded Fund,,USD
90241,VRD,"SPDR S&P VRDO Municipal Bond",NYSE,0,2009-09-24,2015-03-18,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
90242,PSK,"SPDR Wells Fargo Preferred Stock",NYSE,1,2009-09-17,2015-09-17,,,2,,,96600,Exchange-Traded Fund,NYSE ARCA,USD
90243,DNO,"United States Short Oil Fund",NYSE,1,2009-09-24,2015-09-17,,,2,,,19100,Exchange-Traded Fund,NYSE ARCA,USD
90343,CWO,"Ishares Emerg Markets Fundamental Ix ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,1200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90351,HAF,"Horizons Active Global Fixed Income ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,2100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90356,HIX,"Horizons Betapro S&P/TSX 60 Inverse ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,41200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90357,HUC,"Horizons NYMEX Crude Oil ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90358,HUG,"Horizons COMEX Gold ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,0,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90359,HUN,"Horizons NYMEX Natural Gas ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,29200,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90360,HUZ,"Horizons COMEX Silver ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,3000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90374,SVR,"Ishares Silver Bullion ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,2500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90378,XWD,"Ishares MSCI World Index ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,18300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90383,XEM,"Ishares MSCI Emerging Markets Index ETF",TSX,1,2009-10-29,2015-09-17,,,2,,,8600,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90388,FIVZ,"PIMCO 3 7 Yr US Treasury Index",NYSE,1,2009-11-04,2015-09-17,,,2,,,200,Exchange-Traded Fund,NYSE ARCA,USD
90389,ZROZ,"PIMCO 25+ Year Zero Coupon US Treasury I",NYSE,1,2009-11-04,2015-09-17,,,2,,,26100,Exchange-Traded Fund,NYSE ARCA,USD
90506,GDXJ,"Market Vectors Junior Gold Miners ETF",OTC,1,2009-11-11,2015-09-17,,,2,,,14541900,Exchange-Traded Fund,NYSE ARCA,USD
90508,MINT,"PIMCO Enhanced Short Maturity ETF",AMEX,1,2009-11-17,2015-09-17,,,2,,,308200,Exchange-Traded Fund,NYSE ARCA,USD
90544,SCHB,"Schwab US Broad Market Index ETF",NYSE,1,2009-11-03,2015-09-17,,,2,,,671000,Exchange-Traded Fund,NYSE ARCA,USD
90545,SCHA,"Schwab US Small Cap Total Stock Market I",NYSE,1,2009-11-03,2015-09-17,,,2,,,335700,Exchange-Traded Fund,NYSE ARCA,USD
90546,SCHF,"Schwab International Equity ETF",NYSE,1,2009-11-03,2015-09-17,,,2,,,598500,Exchange-Traded Fund,NYSE ARCA,USD
90547,SCHX,"Schwab US Large Cap Total Stock Market I",NYSE,1,2009-11-03,2015-09-17,,,2,,,553200,Exchange-Traded Fund,NYSE ARCA,USD
90574,IWL,"Ishares Russell Top 200 Index Fund",AMEX,1,2009-09-28,2015-09-17,,,2,,,2400,Exchange-Traded Fund,NYSE ARCA,USD
90575,IWX,"Ishares Russell Top 200 Value Index Fund",AMEX,1,2009-09-28,2015-09-17,,,2,,,8200,Exchange-Traded Fund,NYSE ARCA,USD
90576,IWY,"Ishares Russell Top 200 Growth Index Fun",AMEX,1,2009-09-28,2015-09-17,,,2,,,17700,Exchange-Traded Fund,NYSE ARCA,USD
90581,YAO,"Guggenheim China All-Cap ETF",NYSE,1,2009-10-19,2015-09-17,,,2,,,36400,Exchange-Traded Fund,NYSE ARCA,USD
90582,GRID,"First Trust Exchange-Traded Fund",OTC,1,2009-11-17,2015-09-17,,,2,,,600,Exchange-Traded Fund,Nasdaq Global Market,USD
90583,INDY,"Ishares S&P India Nifty 50 Index",OTC,1,2009-11-20,2015-09-17,,,2,,,203500,Exchange-Traded Fund,Nasdaq Global Market,USD
90607,OOK,"OOK ETF",NYSE,0,2009-11-24,2011-04-21,,,2,,,,Exchange-Traded Fund,,USD
90706,CBO,"Ishares 1-5 Yr Ladderd Corp Bond Inx ETF",TSX,1,2009-12-04,2015-09-17,,,2,,,86300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90707,HZU,"Horizons Betapro COMEX Silver Bull + ETF",TSX,1,2009-12-04,2015-09-17,,,2,,,170500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90708,HZD,"Horizons Betapro COMEX Silver Bear + ETF",TSX,1,2009-12-04,2015-09-17,,,2,,,123300,Exchange-Traded Fund,Toronto Stock Exchange,CAD
90752,VCIT,"Vanguard Intermediate-Term Corporate Bon",OTC,1,2009-11-23,2015-09-17,,,2,,,279600,Exchange-Traded Fund,Nasdaq Global Market,USD
90753,VCLT,"Vanguard Long-Term Corporate Bond ETF",OTC,1,2009-11-23,2015-09-17,,,2,,,110100,Exchange-Traded Fund,Nasdaq Global Market,USD
90754,VCSH,"Vanguard Short-Term Corporate Bond ETF",OTC,1,2009-11-23,2015-09-17,,,2,,,340500,Exchange-Traded Fund,Nasdaq Global Market,USD
90755,VGIT,"Vanguard Intermediate-Term Government Bo",OTC,1,2009-11-23,2015-09-17,,,2,,,63500,Exchange-Traded Fund,Nasdaq Global Market,USD
90756,VGSH,"Vanguard Short-Term Government Bond ETF",OTC,1,2009-11-23,2015-09-17,,,2,,,21000,Exchange-Traded Fund,Nasdaq Global Market,USD
90757,VMBS,"Vanguard Mortgage-Backed Securities ETF",OTC,1,2009-11-23,2015-09-17,,,2,,,112400,Exchange-Traded Fund,Nasdaq Global Market,USD
90759,BAB,"Powershares Build America Bond Portfolio",NYSE,1,2009-11-17,2015-09-17,,,2,,,49900,Exchange-Traded Fund,NYSE ARCA,USD
90765,CHII,"Global X China Industrials",NYSE,1,2009-12-01,2015-09-17,,,2,,,200,Exchange-Traded Fund,NYSE ARCA,USD
90766,CHIQ,"Global X China Consumer",NYSE,1,2009-12-01,2015-09-17,,,2,,,48000,Exchange-Traded Fund,NYSE ARCA,USD
90767,CLY,"Ishares 10+ Year Credit Bond Fund",NYSE,1,2009-12-09,2015-09-17,,,2,,,34400,Exchange-Traded Fund,NYSE ARCA,USD
90768,CPI,"IQ CPI Inflation Hedged ETF",NYSE,1,2009-10-27,2015-09-17,,,2,,,1000,Exchange-Traded Fund,NYSE ARCA,USD
90770,YANG,"Dd Ftse Chn Br3x",NYSE,1,2009-12-03,2015-09-17,,,2,,,271300,Exchange-Traded Fund,NYSE ARCA,USD
90771,YINN,"Dd Ftse Chn Bl3x",NYSE,1,2009-12-03,2015-09-17,,,2,,,1766700,Exchange-Traded Fund,NYSE ARCA,USD
90774,ILTB,"Ishr Cre 10Y Etf",NYSE,1,2009-12-09,2015-09-17,,,2,,,7000,Exchange-Traded Fund,NYSE ARCA,USD
90775,GRES,"IQ ARB Global Resources ETF",NYSE,1,2009-10-27,2015-09-17,,,2,,,29300,Exchange-Traded Fund,NYSE ARCA,USD
90777,LBJ,"Direxion Daily Latin Amrica Bull 3X Shrs",NYSE,1,2009-12-03,2015-09-17,,,2,,,26200,Exchange-Traded Fund,NYSE ARCA,USD
90779,MNA,"IQ ARB Merger Arbitrage Etf",NYSE,1,2009-11-17,2015-09-17,,,2,,,17400,Exchange-Traded Fund,NYSE ARCA,USD
90780,MUNI,"PIMCO Intermediate Municipal Bond ETF",NYSE,1,2009-12-15,2015-09-17,,,2,,,15600,Exchange-Traded Fund,NYSE ARCA,USD
90781,PLND,"Market Vectors Poland",NYSE,1,2009-12-15,2015-09-17,,,2,,,19200,Exchange-Traded Fund,NYSE ARCA,USD
90782,SCHV,"Schwab US Lc Val ETF",NYSE,1,2009-12-15,2015-09-17,,,2,,,104700,Exchange-Traded Fund,NYSE ARCA,USD
91388,CHIM,"Global X China Materials",NYSE,1,2010-01-14,2015-09-17,,,2,,,0,Exchange-Traded Fund,NYSE ARCA,USD
91389,SCHE,"Schwab Emerging Markets Equity ETF",NYSE,1,2010-01-14,2015-09-17,,,2,,,493500,Exchange-Traded Fund,NYSE ARCA,USD
91390,SCHC,"Schwab International Small-Cap Equity ET",NYSE,1,2010-01-14,2015-09-17,,,2,,,135300,Exchange-Traded Fund,NYSE ARCA,USD
91391,PALL,"ETFS Physical Palladium Shares",NYSE,1,2010-01-14,2015-09-17,,,2,,,15000,Exchange-Traded Fund,NYSE ARCA,USD
91395,IBMD,"Ishares Ibon Ecl",NYSE,0,2010-01-14,2015-09-01,,,2,,,,Exchange-Traded Fund,NYSE ARCA,USD
91396,IBME,"Ishares Ibon Ecl",NYSE,1,2010-01-14,2015-09-17,,,2,,,5700,Exchange-Traded Fund,NYSE ARCA,USD
91397,IBMF,"Ishares Ibon Ecl",NYSE,1,2010-01-14,2015-09-17,,,2,,,1800,Exchange-Traded Fund,NYSE ARCA,USD
91429,HEDJ,"Wisdomtree Europe Hedged Equity Fund",OTC,1,2010-01-15,2015-09-17,,,2,,,4162300,Exchange-Traded Fund,NYSE ARCA,USD
91634,CQQQ,"Guggenheim China Technology ETF",OTC,1,2010-01-22,2015-09-17,,,2,,,4500,Exchange-Traded Fund,NYSE ARCA,USD
91635,CHIE,"Global X China Energy ETF",OTC,1,2010-01-22,2015-09-17,,,2,,,200,Exchange-Traded Fund,NYSE ARCA,USD
91636,CHIX,"Global X China Financials ETF",OTC,1,2010-01-22,2015-09-17,,,2,,,21300,Exchange-Traded Fund,NYSE ARCA,USD
91637,QQQC,"Glbal X Chn Tec",OTC,1,2010-01-22,2015-09-17,,,2,,,1900,Exchange-Traded Fund,Nasdaq Global Market,USD
91640,SCHG,"Schwab US Lc Gro ETF",OTC,1,2010-01-04,2015-09-17,,,2,,,172500,Exchange-Traded Fund,NYSE ARCA,USD
91641,SCPB,"SPDR Barclays Cptl Shrt Trm Crp Bond ETF",OTC,1,2010-01-04,2015-09-17,,,2,,,304200,Exchange-Traded Fund,NYSE ARCA,USD
91642,VGLT,"Vanguard Long-Term Government Bond ETF",OTC,1,2010-01-04,2015-09-17,,,2,,,55000,Exchange-Traded Fund,Nasdaq Global Market,USD
91643,UNL,"United States 12 Mnth Ntrl Gas Fnd LP",NYSE,1,2010-01-04,2015-09-17,,,2,,,2400,Exchange-Traded Fund,NYSE ARCA,USD
91647,UBT,"Proshares Ultra 20+ Year Treasury",NYSE,1,2010-01-21,2015-09-17,,,2,,,8700,Exchange-Traded Fund,NYSE ARCA,USD
91649,PPLT,"ETFS Physical Platinum Shares",NYSE,1,2010-01-08,2015-09-17,,,2,,,64900,Exchange-Traded Fund,NYSE ARCA,USD
91660,ZQQ,"BMO NASDAQ 100 Equity Hedged Index ETF",TSX,1,2010-01-25,2015-09-17,,,2,,,9100,Exchange-Traded Fund,Toronto Stock Exchange,CAD
91661,ZLC,"BMO Long Corp Bond Index ETF",TSX,1,2010-01-25,2015-09-17,,,2,,,7500,Exchange-Traded Fund,Toronto Stock Exchange,CAD
91662,ZID,"BMO India Equity Index ETF",TSX,1,2010-01-25,2015-09-17,,,2,,,11800,Exchange-Traded Fund,Toronto Stock Exchange,CAD
91663,ZJG,"BMO Junior Gold Index ETF",TSX,1,2010-01-25,2015-09-17,,,2,,,52700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
91664,ZGI,"BMO Global Infrastructure Index ETF",TSX,1,2010-01-25,2015-09-17,,,2,,,4700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
91665,ZCM,"BMO Mid Corp Bond Index ETF",TSX,1,2010-01-25,2015-09-17,,,2,,,5700,Exchange-Traded Fund,Toronto Stock Exchange,CAD
91666,ZCH,"BMO China Equity Index ETF",TSX,1,2010-01-25,2015-09-17,,,2,,,1000,Exchange-Traded Fund,Toronto Stock Exchange,CAD
